cell,dataset,selector,expected_candidate_count,planned_k,preparation_group,score_group,selection_group,configuration
aagu015-s-pubmed-seed42-r0.01/tracin_cp_simple_3,PubMed,tracin_cp_simple_3,13801,138,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,25456a64b8a8b2e6a6e9658972d11ea89f0237b630a6dff7f020209354c8e766,b97ca680acdf06e0ff4f1c5726e12d3cae7c186a57315df36eaeb9b5df9b8148,generated/stage_s/pubmed-seed42-r0.01.yaml
aagu015-s-pubmed-seed42-r0.01/tracin_cp_simple_6,PubMed,tracin_cp_simple_6,13801,138,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,bd4b4ad71106f40ca6322c599038e1553878dcc4b00dd7ca75fddd1d5c41c716,3267a3f8f67adb96f109e9271e33192896b41c0f28e595e3cfaf76b9fe5551f2,generated/stage_s/pubmed-seed42-r0.01.yaml
aagu015-s-pubmed-seed42-r0.01/tracin_cp_graph_3,PubMed,tracin_cp_graph_3,13801,138,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,4c6c8a2d68d713338cf947724eefd62f7a31db0eeda109e3fb54485a2cbcdeac,dcc54c51804ceef1e4b0ee6b0bb9167749c64e04bb7212ca4c782bfd35523ae9,generated/stage_s/pubmed-seed42-r0.01.yaml
aagu015-s-pubmed-seed42-r0.01/tracin_cp_graph_6,PubMed,tracin_cp_graph_6,13801,138,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,b8011c913b908d643885833ed1e7d1d0e267a25664c75c7c7c642fa233028fe1,fac5a0960ca93a0f1f540c061868f90e5238c5c320fd6434ce02d97a5afab079,generated/stage_s/pubmed-seed42-r0.01.yaml
aagu015-s-pubmed-seed42-r0.01/legacy,PubMed,legacy,13801,138,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,9b3ed49411adb74a29b1cb53a530bcbc9c3673824ca92025cb0ff5854c680d8c,9b509ee6fc1cfcc2e61c5a93cb0df4ac0fae9e92e5d86c40214aaa1199625f32,generated/stage_s/pubmed-seed42-r0.01.yaml
aagu015-s-pubmed-seed42-r0.05/degree,PubMed,degree,13801,690,,c28f8b27927158f4bff46709c2f67a93dea1ba721d6d36db7424190ee1bf62c2,45d51d436174aa5a6a958817ba411624f6e2d96d191e3f0ec94f02f0e4ea601c,generated/stage_s/pubmed-seed42-r0.05.yaml
aagu015-s-pubmed-seed42-r0.05/random,PubMed,random,13801,690,,679b89310b6b5ef25c5df60f76290577911598c8c3d771243915f591b0e0300c,82fbe7af126caab7153636977aadb3c14a7b441aa95bbe91e4ece04c82d3245b,generated/stage_s/pubmed-seed42-r0.05.yaml
aagu015-s-pubmed-seed42-r0.05/a_grad_norm,PubMed,a_grad_norm,13801,690,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,f44edfb3bf2dd609dea6c10c0707f067dba4791d1286dd94b8922fd08387db41,815bdc12d8be13b2363995be1f425cd1a9595a72ebe2b99008891ab10c881e1c,generated/stage_s/pubmed-seed42-r0.05.yaml
aagu015-s-pubmed-seed42-r0.05/b_param_hutch,PubMed,b_param_hutch,13801,690,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,713ccb1b2cb778fe126615f0dc289c5bbb11a961ee7ded6c874a24edc78f4b64,30455883594c8661ecf0c93b4964ddca3ec281fb459b1807ad02725f27e016c7,generated/stage_s/pubmed-seed42-r0.05.yaml
aagu015-s-pubmed-seed42-r0.05/r_point,PubMed,r_point,13801,690,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,0b3ddacfa492ed7a4a9ff2ece38a79e32c2cfe651b01c0470cb60164d33ad847,b62be9adf46eba32448e077c760c33ce76589609745c3fdf13437f4cfe6fd849,generated/stage_s/pubmed-seed42-r0.05.yaml
aagu015-s-pubmed-seed42-r0.05/gt_simple,PubMed,gt_simple,13801,690,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,65a7b1d41d2ce8d6ab7c3668d11d425c22c07ff1ad2117835be67c9bbd5d14fe,cafdea6f83fb543f27dd3408ca8785652543bc6384762942a93eb194c1098290,generated/stage_s/pubmed-seed42-r0.05.yaml
aagu015-s-pubmed-seed42-r0.05/gt_full,PubMed,gt_full,13801,690,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,6c058bbceb98939ad21be0c7dba4915246d543db642f28ca5b38428d32b5e5b3,a64caa84d121bc05c803df647b1780b7462526485d87af7370dcf801079aa9ce,generated/stage_s/pubmed-seed42-r0.05.yaml
aagu015-s-pubmed-seed42-r0.05/p_point,PubMed,p_point,13801,690,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,b5365f1a0f5fcdf97eec3cbe2591e63931a167cb21fa1f836e0211bdb035a358,9cd27e95a330f161078d130320e2185892635001c09f3192fd431c575577e537,generated/stage_s/pubmed-seed42-r0.05.yaml
aagu015-s-pubmed-seed42-r0.05/p_simple,PubMed,p_simple,13801,690,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,0ccef5f2845176c1b885b7cf834ce02dcdda772c27475fffe027a6a1f8300bf3,77817470f02b13b8016f8fd373877c6198a466543cc9389fe54922541995b48d,generated/stage_s/pubmed-seed42-r0.05.yaml
aagu015-s-pubmed-seed42-r0.05/p_graph,PubMed,p_graph,13801,690,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,dff55d21f0509f58cac65fb6be54e005be27334266ad7993242832a85868656c,8d54e13ea790407fc38aa21de2789ea028abcb45dd26338a6122cef21ccd6881,generated/stage_s/pubmed-seed42-r0.05.yaml
aagu015-s-pubmed-seed42-r0.05/tracin_cp_point_3,PubMed,tracin_cp_point_3,13801,690,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,6328177ec717c4f6b6bce24db218044749b8b2de472509b1acd7103799bce4fd,5afa1737ba1f098cd0d7214a277ef300f652b6ccb84d5e21ed421bcd81806ddf,generated/stage_s/pubmed-seed42-r0.05.yaml
aagu015-s-pubmed-seed42-r0.05/tracin_cp_point_6,PubMed,tracin_cp_point_6,13801,690,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,7f6c0cfdaa9ca9efe1495006931f5f45306955e2fdd3914a9a37955f68a67be6,f800f4ebbb18618a5f4611ff472784c935fe3d53df0a9bbcedf4565d7ffa7d93,generated/stage_s/pubmed-seed42-r0.05.yaml
aagu015-s-pubmed-seed42-r0.05/tracin_cp_simple_3,PubMed,tracin_cp_simple_3,13801,690,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,25456a64b8a8b2e6a6e9658972d11ea89f0237b630a6dff7f020209354c8e766,a4d52fb736510741751f91f06f4a10c4bbf62c50d18c6a19b40c0f8a24238e2d,generated/stage_s/pubmed-seed42-r0.05.yaml
aagu015-s-pubmed-seed42-r0.05/tracin_cp_simple_6,PubMed,tracin_cp_simple_6,13801,690,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,bd4b4ad71106f40ca6322c599038e1553878dcc4b00dd7ca75fddd1d5c41c716,65ea6da835ad0ff801ce1df35ed63a38cb00e2d5856c76797e589dd4c2e5eeac,generated/stage_s/pubmed-seed42-r0.05.yaml
aagu015-s-pubmed-seed42-r0.05/tracin_cp_graph_3,PubMed,tracin_cp_graph_3,13801,690,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,4c6c8a2d68d713338cf947724eefd62f7a31db0eeda109e3fb54485a2cbcdeac,a6ac01270b49d396f4a226f8b00719d92f5a1d7d37acc789f3bc05f7ac31d5b6,generated/stage_s/pubmed-seed42-r0.05.yaml
aagu015-s-pubmed-seed42-r0.05/tracin_cp_graph_6,PubMed,tracin_cp_graph_6,13801,690,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,b8011c913b908d643885833ed1e7d1d0e267a25664c75c7c7c642fa233028fe1,264d7ca951ed48aff3999b6299c18dc4d170cdd93ebee147ea9846415962b179,generated/stage_s/pubmed-seed42-r0.05.yaml
aagu015-s-pubmed-seed42-r0.05/legacy,PubMed,legacy,13801,690,65b88682bc2ef76e073a200049dc7052839a7c2dcb48b65a0edd96f3136e8195,9b3ed49411adb74a29b1cb53a530bcbc9c3673824ca92025cb0ff5854c680d8c,56d0f8da7ce3e2dcbc904c3c243c78f0bb97655a36ebc06cc904988f57a5dbf1,generated/stage_s/pubmed-seed42-r0.05.yaml
